name, repeat, time, transf, fvc, depth, inv_depth, rate
inc, 5, 2, id, 512, 14, -1, 22747.601693
inc, 5, 2, id, 512, 14, -1, 22749.637679
einc, 5, 2, id, 512, 14, -1, 1816.900053
einc, 5, 2, id, 512, 14, -1, 1815.326747
einc, 5, 2, id, 512, 14, -1, 1821.655115
einc, 5, 2, id, 512, 14, -1, 1816.136118
einc, 5, 2, id, 512, 14, -1, 1819.367482
orig, 5, 2, mod, 512, 14, 1, 502.993592
orig, 5, 2, mod, 512, 14, 1, 501.057221
orig, 5, 2, mod, 512, 14, 1, 503.471612
orig, 5, 2, mod, 512, 14, 1, 502.110860
orig, 5, 2, mod, 512, 14, 1, 502.612905
inc, 5, 2, mod, 512, 14, 1, 2650.878029
inc, 5, 2, mod, 512, 14, 1, 2652.858351
inc, 5, 2, mod, 512, 14, 1, 2660.065103
inc, 5, 2, mod, 512, 14, 1, 2657.963373
inc, 5, 2, mod, 512, 14, 1, 2658.791410
orig, 5, 2, id, 512, 16, -1, 72.945517
orig, 5, 2, id, 512, 16, -1, 72.703030
orig, 5, 2, id, 512, 16, -1, 72.126965
orig, 5, 2, id, 512, 16, -1, 72.510959
orig, 5, 2, id, 512, 16, -1, 72.831644
inc, 5, 2, id, 512, 16, -1, 22691.566684
inc, 5, 2, id, 512, 16, -1, 22755.443671
inc, 5, 2, id, 512, 16, -1, 22716.412235
inc, 5, 2, id, 512, 16, -1, 22748.992970
inc, 5, 2, id, 512, 16, -1, 22739.887318
einc, 5, 2, id, 512, 16, -1, 1435.323062
einc, 5, 2, id, 512, 16, -1, 1430.811127
einc, 5, 2, id, 512, 16, -1, 1430.472559
einc, 5, 2, id, 512, 16, -1, 1428.301674
einc, 5, 2, id, 512, 16, -1, 1428.055928
orig, 5, 2, mod, 512, 16, 1, 72.878568
orig, 5, 2, mod, 512, 16, 1, 72.952354
orig, 5, 2, mod, 512, 16, 1, 72.572384
orig, 5, 2, mod, 512, 16, 1, 72.810198
orig, 5, 2, mod, 512, 16, 1, 72.637771
inc, 5, 2, mod, 512, 16, 1, 1967.603066
inc, 5, 2, mod, 512, 16, 1, 1991.789430
inc, 5, 2, mod, 512, 16, 1, 1995.578783
inc, 5, 2, mod, 512, 16, 1, 1979.098535
inc, 5, 2, mod, 512, 16, 1, 1992.921332
orig, 5, 2, id, 2048, 12, -1, 2438.525616
orig, 5, 2, id, 2048, 12, -1, 2434.142456
